Administrative_Avg,Informational_Avg,ProductRelated_Avg,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0.0,0.0,39.93201944736842,0.0,0.004122807,0.0,0.0,Nov,Other,2,4,2,Returning_Visitor,False,False
0.0,0.0,34.53333333333333,0.0,0.033333333,0.0,0.0,Jul,3,2,1,6,Returning_Visitor,False,False
12.0,0.0,30.113636363636363,0.016666667,0.033333333,0.0,0.0,Mar,2,2,2,2,Returning_Visitor,True,False
0.0,0.0,0.0,0.2,0.2,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,False,False
0.0,0.0,10.0,0.15,0.138888889,0.0,0.0,Nov,3,2,5,1,Returning_Visitor,False,False
0.0,0.0,64.2285714375,0.0125,0.01875,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,False,False
39.5,0.0,21.96590909090909,0.0,0.012727273,0.0,0.0,Dec,3,2,3,1,Returning_Visitor,True,False
390.0,0.0,50.99358973076923,0.007692308,0.025641026,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,True,False
19.166666665,0.0,33.490839058823525,0.009758454,0.029851908,12.76243133,1.0,May,2,2,2,2,Returning_Visitor,True,False
0.0,0.0,11.5,0.028571429,0.038095238,0.0,0.0,May,1,1,3,3,Returning_Visitor,False,False
23.193333340000002,0.0,20.144444444444446,0.0,0.016666667,0.0,0.0,Dec,1,1,1,8,New_Visitor,False,False
41.0,0.0,11.998717946153846,0.0,0.037777778,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,27.0,0.0,0.004,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,41.39583334375,0.056666667,0.09047619,10.3976,1.0,May,2,2,7,1,Returning_Visitor,True,False
14.0,0.0,50.732142857142854,0.0,0.017777778,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
16.0,0.0,46.58225107792208,0.0,0.012575758,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
36.32,361.26,17.529319163265306,0.014150943,0.023942797,0.0,0.0,Aug,3,2,1,4,Returning_Visitor,False,False
15.479166670000001,3.5,34.997319408163264,0.013711002,0.055127258,1.456951523,1.0,May,1,1,1,2,Returning_Visitor,True,False
0.0,0.0,23.118520410714286,0.007407407,0.03345679,0.0,0.0,Aug,1,1,3,3,Returning_Visitor,False,False
0.0,0.0,135.83333333333334,0.05,0.044444444,0.0,0.2,May,1,2,1,4,Returning_Visitor,False,False
0.0,0.0,0.0,0.2,0.2,0.0,0.0,Mar,3,2,2,1,Returning_Visitor,False,False
0.0,0.0,12.5,0.0,0.1,0.0,0.0,May,2,2,1,5,Returning_Visitor,True,False
30.766666666666666,22.733333333333334,20.425,0.0,0.03125,0.0,0.0,Jul,1,2,1,4,Returning_Visitor,False,False
8.104938271111111,62.54761905,18.71017740588235,0.008695652,0.035397453,0.0,0.0,Mar,3,2,8,2,Returning_Visitor,False,False
4.0,0.0,25.166666666666668,0.0,0.002040816,69.7132141,0.0,Nov,Other,Other,9,Other,Other,False,False
0.0,0.0,19.928571428571427,0.0,0.028571429,0.0,0.0,May,3,2,3,2,Returning_Visitor,False,False
0.0,0.0,20.909420291304347,0.017391304,0.032608696,0.0,0.0,Dec,Other,2,1,2,Returning_Visitor,False,False
0.0,0.0,19.1269264,0.004285714,0.024416667,0.0,0.8,May,2,4,5,2,Returning_Visitor,False,False
0.0,0.0,26.11111111,0.0,0.022222222,0.0,0.0,Mar,2,2,7,11,Returning_Visitor,False,False
30.484523814285716,0.0,42.19973959375,0.0,0.017877551,0.0,0.0,Mar,2,2,1,8,Returning_Visitor,True,False
0.0,0.0,15.710281386363636,0.013953488,0.029457364,0.0,0.0,Nov,2,6,5,1,Returning_Visitor,False,False
0.0,0.0,50.464285714285715,0.0,0.007142857,0.0,0.0,Feb,2,2,5,4,Returning_Visitor,True,False
0.0,0.0,0.0,0.2,0.2,0.0,0.0,Mar,3,2,6,1,Returning_Visitor,False,False
0.0,0.0,23.22051282051282,0.012820513,0.021245421,0.0,0.0,May,3,2,1,3,Returning_Visitor,False,False
0.0,0.0,43.4,0.0,0.02,0.0,0.0,May,2,5,6,6,Returning_Visitor,False,False
0.0,0.0,13.0,0.0,0.05,0.0,0.0,May,3,2,1,3,New_Visitor,False,False
0.0,0.0,111.66666666666667,0.0,0.133333333,0.0,0.0,Aug,3,2,3,4,Returning_Visitor,True,False
15.2,0.0,21.44526515151515,0.00358209,0.014262023,9.829114577,0.0,Dec,2,2,5,2,Returning_Visitor,False,False
14.965,38.3,20.144722222222224,0.005,0.034166667,0.0,0.0,Oct,2,2,9,2,Returning_Visitor,True,False
105.0,0.0,19.08313155932203,0.0,0.014043584,0.0,0.0,Dec,3,2,3,2,Returning_Visitor,False,False
0.0,0.0,14.107142857142858,0.021428571,0.042857143,0.0,0.4,May,2,2,1,1,Returning_Visitor,False,False
0.0,0.0,21.630952385714288,0.0,0.011111111,0.0,0.0,Dec,Other,Other,9,Other,Other,False,False
49.4,0.0,11.842857144444444,0.0,0.003921569,0.0,0.0,Oct,2,2,1,2,New_Visitor,False,False
0.0,0.0,16.392156864705882,0.015686275,0.042666157,0.0,0.0,Nov,3,2,1,6,Returning_Visitor,True,False
26.80561224285714,0.0,34.825876814102564,0.010009921,0.029074729,2.992267778,1.0,May,2,2,6,1,Returning_Visitor,True,False
0.0,0.0,15.933333333333334,0.048888889,0.072,0.0,0.0,May,3,2,1,3,Returning_Visitor,True,False
0.0,0.0,24.375,0.1,0.125,0.0,0.0,Nov,3,2,6,13,Returning_Visitor,False,False
0.0,0.0,18.208333333333332,0.0,0.033333333,0.0,0.0,Dec,Other,Other,9,Other,Other,False,False
49.25,9.0,39.160714285714285,0.022222222,0.05,0.0,0.0,May,1,1,2,2,Returning_Visitor,True,False
0.0,0.0,19.8,0.0,0.04,0.0,0.0,Nov,2,4,1,3,Returning_Visitor,False,False
11.0,0.0,13.0,0.013333333,0.07,0.0,1.0,May,1,1,3,4,Returning_Visitor,True,False
277.75,0.0,343.4375,0.0,0.02,0.0,0.0,Mar,1,1,7,8,Returning_Visitor,False,False
0.0,0.0,38.35,0.0,0.022222222,0.0,0.0,Nov,1,1,1,2,New_Visitor,False,False
0.0,0.0,18.59375,0.0,0.025,0.0,0.0,Mar,2,4,3,2,Returning_Visitor,True,False
9.666666666666666,0.0,3.5,0.0,0.04,0.0,0.0,Dec,2,2,3,2,New_Visitor,False,False
0.0,0.0,45.142857142857146,0.028571429,0.042857143,0.0,0.0,May,2,2,3,3,Returning_Visitor,False,False
38.875,0.0,29.445,0.0,0.008695652,0.0,0.0,May,Other,1,1,4,New_Visitor,False,False
8.0833333325,0.0,20.811111111111114,0.0,0.010526316,0.0,0.0,Sep,2,2,3,3,New_Visitor,False,False
16.25,18.0,15.68421052631579,0.0,0.016666667,19.66818546,0.0,Mar,2,2,3,1,Returning_Visitor,True,False
8.504000000000001,0.0,18.76453199122807,0.0,0.009414895,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,False
16.444444445,11.666666666666666,21.84285714285714,0.016666667,0.026388889,8.4525,0.0,May,1,1,1,3,Returning_Visitor,False,False
0.0,0.0,15.704954954054056,0.005555556,0.026851852,0.0,0.0,Nov,2,2,2,10,Returning_Visitor,True,False
26.15,101.5,52.02138888333333,0.002857143,0.010935374,13.71812571,0.4,May,3,2,3,6,Returning_Visitor,False,False
0.0,0.0,25.349319279411766,0.011940299,0.023681592,0.0,0.0,Nov,3,2,5,2,Returning_Visitor,False,False
0.0,0.0,75.93234127083333,0.0,0.016666667,18.20995652,0.0,Mar,2,2,7,2,Returning_Visitor,False,False
0.0,0.0,232.5,0.0,0.025,0.0,0.0,Mar,2,2,2,2,Returning_Visitor,False,False
34.5,0.0,27.70357143,0.0,0.002777778,0.0,0.0,Dec,1,1,8,8,New_Visitor,True,False
0.0,0.0,0.0,0.2,0.2,0.0,0.0,May,2,5,6,6,Returning_Visitor,False,False
0.0,0.0,15.0625,0.05,0.1125,0.0,0.0,Dec,3,2,1,2,Returning_Visitor,True,False
10.142857142857142,0.0,45.31617647058823,0.004878049,0.024390244,0.0,0.0,May,2,2,8,3,Returning_Visitor,False,False
44.55,0.0,40.91111111111111,0.02,0.05,0.0,0.0,Mar,3,2,8,3,Returning_Visitor,True,False
22.666666666666668,0.0,38.25,0.0,0.008888889,0.0,0.0,Mar,1,1,9,3,New_Visitor,True,False
11.666666666666666,0.0,19.625,0.0,0.052631579,0.0,0.0,Mar,2,5,7,2,Returning_Visitor,False,False
59.68055555,18.0,36.80134408602151,0.020408163,0.039301175,0.0,0.0,Nov,2,4,2,1,Returning_Visitor,False,False
70.8,0.0,72.818,0.018181818,0.065367965,14.28629744,0.0,Sep,3,2,1,1,Returning_Visitor,True,False
0.0,0.0,16.0,0.0,0.1,0.0,0.0,Mar,2,4,3,3,Returning_Visitor,False,False
21.880000000000003,23.4,42.70666667,0.0,0.003125,0.0,0.0,Nov,3,2,2,6,Returning_Visitor,False,False
30.518518522222223,0.0,18.0106448425,0.0,0.015259259,0.0,0.0,Dec,2,2,2,1,Returning_Visitor,False,False
0.0,0.0,20.4375,0.1,0.125,0.0,0.0,Nov,3,2,1,10,Returning_Visitor,False,False
139.5,0.0,18.311490839999998,0.0,0.000505051,0.0,0.0,Dec,2,2,3,2,New_Visitor,False,False
21.813775514285712,6.5,15.403846153846153,0.02,0.03,0.0,0.0,Dec,2,2,7,1,Returning_Visitor,True,False
9.466666666,0.0,19.50004329230769,0.004545455,0.021632395,0.0,0.0,Nov,3,2,1,10,Returning_Visitor,False,False
0.0,0.0,24.20833333,0.0,0.046666667,0.0,0.0,Nov,2,4,7,6,Returning_Visitor,True,False
44.448015871428574,0.0,47.196489194444446,0.010087719,0.035614035,133.2813786,0.0,Dec,3,2,1,13,Returning_Visitor,False,False
0.0,0.0,68.8958333375,0.025,0.035,0.0,0.0,Mar,3,2,2,3,Returning_Visitor,False,False
176.5,0.0,119.75347220833333,0.025,0.025357143,0.0,0.0,May,2,2,3,6,Returning_Visitor,False,False
0.0,0.0,0.0,0.2,0.2,0.0,0.0,Nov,3,2,1,1,Returning_Visitor,False,False
12.267676766666666,51.0,50.32598551612904,0.00056338,0.017396907,7.891171006,0.0,Mar,2,2,1,10,Returning_Visitor,False,False
0.0,0.0,67.75,0.0,0.1,0.0,0.0,Dec,2,2,4,3,Returning_Visitor,False,False
10.8,0.0,20.3,0.0,0.010526316,0.0,0.0,May,2,2,6,2,Returning_Visitor,False,False
69.33333333333333,60.5,30.65621834042553,0.006122449,0.025340136,0.0,0.0,Nov,3,2,2,13,Returning_Visitor,False,False
14.642857142857142,0.0,7.194444444444445,0.0,0.027272727,0.0,0.0,Nov,2,2,5,2,New_Visitor,False,False
0.0,0.0,45.12380951428572,0.005714286,0.02,0.0,0.0,Nov,2,2,1,1,New_Visitor,False,False
0.0,0.0,11.363636363636363,0.018181818,0.081818182,0.0,0.0,Mar,2,2,1,13,Returning_Visitor,False,False
0.0,0.0,86.5,0.036842105,0.075814536,0.0,0.0,June,2,5,1,1,Returning_Visitor,False,False
22.133333333333336,0.0,32.2799107125,0.022222222,0.035555556,0.0,0.0,Sep,3,2,3,5,Returning_Visitor,False,False
12.218452381428571,85.16666666666667,66.58861111111112,0.014814815,0.02628108,2.0905,0.0,May,2,2,3,3,Returning_Visitor,False,False
0.0,0.0,25.666666665,0.0,0.015357143,0.0,0.0,Dec,2,2,3,2,Returning_Visitor,False,False
0.0,0.0,21.7,0.02,0.058666667,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,False,False
0.0,0.0,27.402777779166666,0.013636364,0.034090909,0.0,0.8,May,2,4,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.2,0.2,0.0,0.0,Nov,3,2,7,3,Returning_Visitor,False,False
0.0,0.0,44.13333333333333,0.0,0.033333333,0.0,0.0,June,3,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.2,0.2,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,False
4.5,20.333333333333332,38.46776866206896,0.002688695,0.01187122,2.353444628,1.0,May,3,2,3,11,Returning_Visitor,True,False
0.0,0.0,91.125,0.041666667,0.070833333,0.0,0.4,May,2,2,8,1,Returning_Visitor,False,False
42.4609375,5.5,61.59393036363636,0.0,0.020476926,5.730539288,0.0,Nov,2,2,2,1,Returning_Visitor,False,False
7.0,0.0,42.793564025316456,0.002666667,0.023772222,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,True,False
0.0,0.0,0.0,0.2,0.2,0.0,0.0,Dec,3,2,6,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.2,0.2,0.0,0.0,Nov,1,Other,1,11,Returning_Visitor,False,False
29.666666666666668,0.0,25.21291208846154,0.0,0.0375,0.0,0.0,Nov,2,2,4,1,Returning_Visitor,False,False
84.5,0.0,80.52888888888889,0.0,0.022380952,0.0,0.0,Sep,3,2,2,4,Returning_Visitor,True,False
11.75,0.0,179.2597701034483,0.0,0.019892473,0.0,0.0,May,2,4,2,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.2,0.2,0.0,1.0,Feb,1,1,1,3,Returning_Visitor,True,False
0.0,0.0,16.305555555,0.033333333,0.075,0.0,0.0,Dec,3,2,3,1,Returning_Visitor,True,False
20.78666667,0.0,27.2333333375,0.0,0.004166667,0.0,0.6,May,2,5,1,5,New_Visitor,False,False
12.6,21.65,81.07142857142857,0.016666667,0.037179487,0.0,0.0,Oct,2,2,7,3,Returning_Visitor,True,False
0.0,0.0,37.75,0.02,0.06,0.0,0.0,May,1,1,2,11,Returning_Visitor,True,False
10.875,0.0,39.49206349047619,0.0,0.008333333,0.0,0.0,Nov,2,5,4,1,Returning_Visitor,True,False
14.103571429999999,106.5,16.590380952,0.001149425,0.025172414,0.0,0.0,Dec,2,2,4,10,Returning_Visitor,False,False
0.0,0.0,17.982407405555556,0.0,0.005208333,0.0,0.0,Dec,3,2,2,1,Returning_Visitor,False,False
12.527777776666667,0.0,29.589904641791048,0.004411765,0.010971792,0.0,0.0,Dec,2,2,3,1,Returning_Visitor,False,False
23.944444444444443,12.0,20.466666666666665,0.0,0.0125,0.0,0.0,Oct,2,2,4,5,New_Visitor,False,False
4.0,0.0,34.70192012903226,0.0,0.007758621,0.0,0.0,May,2,6,2,11,New_Visitor,False,False
33.0,0.0,36.16045548695652,0.004166667,0.019444444,0.0,0.0,May,3,2,4,13,Returning_Visitor,False,False
0.0,0.0,45.824074072222224,0.0,0.023148148,0.0,0.8,May,2,2,2,4,Returning_Visitor,False,False
0.0,0.0,53.0,0.0,0.033333333,0.0,0.0,Dec,1,1,1,1,Returning_Visitor,False,False
41.839999999999996,0.0,24.842592594444444,0.008695652,0.041304348,0.0,0.0,Aug,1,1,1,1,Returning_Visitor,False,False
0.0,0.0,13.753472220833332,0.0375,0.043055556,0.0,1.0,May,1,1,7,4,Returning_Visitor,True,False
4.0,0.0,35.05250964864865,0.013888889,0.039814815,0.0,0.8,May,2,2,4,2,Returning_Visitor,False,False
0.0,0.0,95.8125,0.0,0.00625,0.0,0.0,Mar,2,2,7,1,Returning_Visitor,False,False
31.625,0.0,65.82142857142857,0.022222222,0.037037037,0.0,0.0,Dec,3,2,3,2,Returning_Visitor,False,False
0.0,0.0,12.5,0.034375,0.072115385,0.0,0.8,May,2,2,1,1,Returning_Visitor,False,False
0.0,0.0,14.6922794125,0.005,0.020277778,0.0,0.8,May,2,10,1,3,Returning_Visitor,False,False
0.0,0.0,4.666666666666667,0.0,0.066666667,0.0,0.0,Mar,Other,1,3,3,Returning_Visitor,False,False
15.25,0.0,13.417663820512821,0.003418803,0.011870845,49.95438177,0.0,May,2,2,1,3,Returning_Visitor,False,False
0.0,0.0,1.3333333335,0.05,0.14,0.0,0.0,Feb,3,2,2,4,Returning_Visitor,False,False
6.5,0.0,37.18115942173913,0.008,0.025333333,0.0,0.0,Mar,2,5,1,3,Returning_Visitor,False,False
25.75,0.0,13.375,0.0,0.02,0.0,0.0,May,1,1,6,1,Returning_Visitor,False,False
0.0,0.0,17.14519140980392,0.008,0.0345,0.0,0.0,Nov,2,2,7,2,Returning_Visitor,False,False
0.0,0.0,7.875,0.033333333,0.025555556,0.0,0.0,Mar,3,2,4,11,Returning_Visitor,False,False
0.0,0.0,193.0,0.018181818,0.036363636,0.0,0.0,Dec,2,2,1,6,Returning_Visitor,False,False
43.0,0.0,35.492105263157896,0.0,0.028376068,2.561538462,0.0,May,2,6,1,1,Returning_Visitor,False,False
21.4,0.0,22.85919117647059,0.0,0.013513514,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,True,False
0.0,0.0,0.0,0.2,0.2,0.0,0.0,May,2,2,2,3,Returning_Visitor,False,False
28.26111111666667,0.0,88.26360542857144,0.0,0.021727273,0.0,0.0,May,3,2,4,4,Returning_Visitor,True,False
0.0,0.0,20.516091955172413,0.013793103,0.022024757,0.0,0.0,May,2,2,3,2,Returning_Visitor,False,False
16.0,0.0,12.358943090243903,0.004444444,0.013968254,10.48533333,0.0,May,2,2,2,3,Returning_Visitor,False,False
21.666666666666668,7.1,82.40799999999999,0.03537037,0.05723545,0.0,0.0,June,1,1,3,3,Returning_Visitor,False,False
0.0,18.466666666666665,28.278278472222222,0.01025641,0.038075929,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
6.0,0.0,7.583333333333333,0.057142857,0.114285714,0.0,0.0,Mar,1,1,3,3,Returning_Visitor,False,False
0.0,0.0,40.11904762142857,0.0,0.025,0.0,0.0,Dec,2,2,9,10,Returning_Visitor,False,False
0.0,0.0,70.1,0.0,0.03,0.0,0.0,May,1,1,4,3,Returning_Visitor,True,False
15.666666666666666,51.0,44.23711923529412,0.007142857,0.016727891,46.53017511,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
0.0,7.5,21.894444446666668,0.0,0.037647059,0.0,0.0,May,2,2,1,4,Returning_Visitor,True,False
0.0,0.0,16.516666666666666,0.0,0.011764706,0.0,0.0,May,1,2,1,4,Returning_Visitor,False,False
12.433333333333332,41.5,57.79864805970149,0.039495923,0.04474971,2.341419718,0.0,May,3,2,3,2,Returning_Visitor,True,False
0.0,0.0,52.82,0.0,0.030666667,0.0,0.8,May,2,10,1,1,Returning_Visitor,False,False
0.0,0.0,23.458333333333332,0.016666667,0.020833333,0.0,0.0,May,2,4,7,4,Returning_Visitor,True,False
0.0,0.0,52.666666666666664,0.033333333,0.033333333,0.0,0.0,Dec,1,1,1,3,New_Visitor,False,False
38.333333333333336,0.0,22.125,0.0,0.022222222,0.0,0.0,Dec,1,1,7,2,New_Visitor,True,False
0.0,0.0,36.066666659999996,0.02,0.02,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,True,False
63.5,0.0,55.23333333000001,0.0,0.016363636,0.0,0.0,Dec,1,1,4,10,Returning_Visitor,False,False
0.0,0.0,8.323529411764707,0.082352941,0.111764706,0.0,0.6,May,2,2,1,6,Returning_Visitor,False,False
0.0,0.0,10.25,0.005263158,0.031578947,0.0,0.0,Dec,3,2,4,1,Returning_Visitor,False,False
181.0,0.0,79.5,0.0,0.008,0.0,0.0,Mar,Other,2,1,Other,New_Visitor,False,False
0.0,0.0,30.858695652173914,0.029166667,0.043055556,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,True,False
0.0,0.0,34.67857142857143,0.014285714,0.047619048,0.0,0.0,Nov,3,2,3,11,Returning_Visitor,True,False
0.0,0.0,53.26666666,0.04,0.08,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,False,False
13.7333333325,0.0,32.1904762,0.0,0.005952381,28.32886648,0.0,Jul,2,2,7,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.2,0.2,0.0,0.0,Dec,2,2,4,8,New_Visitor,False,False
75.3,0.0,29.70421373255814,0.023255814,0.041100372,0.0,0.0,Sep,2,2,1,1,Returning_Visitor,False,False
8.95833333375,0.0,15.184027779166668,0.0,0.013793103,0.0,0.2,May,2,2,1,5,Returning_Visitor,False,False
27.25,7.375,95.97727272727273,0.0,0.026666667,0.0,0.0,Dec,2,2,1,2,New_Visitor,False,False
32.0,0.0,51.36363636363637,0.0,0.011111111,0.0,0.0,May,3,2,6,Other,New_Visitor,True,False
0.0,0.0,19.086616160606063,0.006060606,0.03030303,0.0,0.0,Nov,2,2,3,1,Returning_Visitor,True,False
5.0,0.0,21.92037037037037,0.0,0.003773585,0.0,0.0,Dec,2,2,1,2,New_Visitor,True,False
64.0,0.0,47.39920636363637,0.00625,0.003506944,10.12275,0.0,May,1,1,2,5,Returning_Visitor,True,False
8.948,43.25,21.69203703888889,0.0,0.019230769,0.0,0.0,Aug,2,2,1,4,Returning_Visitor,False,False
0.0,0.0,42.47549019411765,0.011764706,0.029411765,0.0,0.0,Dec,2,2,2,1,Returning_Visitor,False,False
0.0,0.0,9.35,0.0,0.04,0.0,0.0,Dec,1,1,3,3,Returning_Visitor,False,False
27.2,0.0,149.57777777777778,0.0,0.016666667,0.0,0.0,Nov,2,2,2,3,New_Visitor,False,False
13.9,29.0,33.80654761904762,0.0,0.006593407,6.281494505,0.0,May,2,4,9,2,New_Visitor,False,False
18.96410256153846,0.0,34.30769230769231,0.0,0.01127451,0.0,0.0,Sep,2,6,1,3,Returning_Visitor,False,False
18.125,0.0,44.57351189285714,0.0140625,0.024479167,0.0,0.0,Nov,2,6,4,2,Returning_Visitor,False,False
5.666666666666667,0.0,22.63888888888889,0.0,0.02,0.0,0.0,May,2,2,6,5,Returning_Visitor,True,False
0.0,0.0,46.214285714285715,0.0,0.057142857,0.0,0.0,May,2,2,1,5,New_Visitor,False,False
0.0,0.0,7.0,0.05,0.075,0.0,0.0,Nov,2,2,3,3,Returning_Visitor,False,False
0.0,0.0,12.4,0.12,0.14,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,False,False
8.72916666625,157.0,20.04259259333333,0.007189542,0.02627451,7.802611111,0.0,May,2,2,1,6,Returning_Visitor,False,False
28.392857142857142,0.0,40.929166665000004,0.0,0.002777778,0.0,0.0,Dec,3,2,4,8,New_Visitor,False,False
118.86666666666667,0.0,15.109001687179488,0.001282051,0.010133221,0.0,0.0,Jul,1,1,4,4,Returning_Visitor,False,False
0.0,1.5,86.55378786363636,0.016666667,0.052777778,0.0,0.0,Nov,2,2,2,11,Returning_Visitor,False,False
33.666666666666664,0.0,17.686274511764708,0.0,0.0125,0.0,0.0,May,1,Other,1,2,New_Visitor,False,False
26.833333333333332,0.0,37.696720435483876,0.008196721,0.023911007,0.0,0.0,Aug,2,2,5,1,Returning_Visitor,False,False
0.0,0.0,15.0,0.05,0.075,0.0,1.0,May,1,1,1,Other,Returning_Visitor,True,False
0.0,0.0,31.971604933333335,0.004545455,0.027727273,0.0,0.8,May,Other,2,3,4,Returning_Visitor,False,False
12.7333333325,0.0,12.836145462686567,0.0,0.002083333,0.0,0.0,Sep,2,4,1,5,New_Visitor,False,False
0.0,0.0,143.25,0.0,0.05,0.0,0.0,Feb,2,2,3,3,Returning_Visitor,False,False
0.0,0.0,19.185416666666665,0.016666667,0.031944444,0.0,0.4,May,2,2,6,13,Returning_Visitor,False,False
90.0,0.0,28.677222223333334,0.0,0.008888889,0.0,0.0,May,1,1,1,Other,Returning_Visitor,False,False
16.32,0.0,19.29375,0.00952381,0.019047619,0.0,0.0,Sep,2,4,2,5,New_Visitor,False,False
0.0,0.0,21.425,0.0,0.025,0.0,0.0,Mar,3,2,2,1,Returning_Visitor,False,False
0.0,0.0,46.73223039705882,0.005970149,0.011488014,0.0,0.0,May,2,4,4,4,Returning_Visitor,False,False
0.0,0.0,37.34121621621622,0.005405405,0.021288981,27.74177162,0.0,May,2,5,3,6,Returning_Visitor,False,False
0.0,0.0,47.03666666666667,0.015238095,0.067619048,0.0,0.0,Jul,2,4,3,1,Returning_Visitor,False,False
0.0,0.0,30.057692307692307,0.007692308,0.030769231,0.0,0.2,May,2,2,2,3,Returning_Visitor,False,False
36.8,0.0,21.41057017631579,0.004878049,0.037398374,0.0,0.0,Nov,1,1,3,1,Returning_Visitor,False,False
5.125,0.0,39.33074867647059,0.01375,0.024214286,0.0,0.0,May,1,1,3,2,Returning_Visitor,False,False
12.119182029166666,88.28333333333335,24.379406870786518,0.003939056,0.015263169,6.149343862,0.4,May,2,2,3,4,Returning_Visitor,False,False
44.96,0.0,32.49666666666666,0.00625,0.0140625,25.11150884,0.0,Nov,2,2,4,4,Returning_Visitor,False,False
0.0,0.0,24.333333333333332,0.0,0.066666667,0.0,0.0,Mar,2,4,1,Other,Returning_Visitor,False,False
0.0,0.0,0.0,0.2,0.2,0.0,0.0,Mar,2,2,6,1,Returning_Visitor,False,False
66.0,28.2,38.76761905714286,0.0,0.010526316,0.0,0.0,Oct,2,2,4,13,Returning_Visitor,False,False
45.642857142857146,0.0,37.86363636363637,0.0,0.007142857,0.0,0.0,Mar,3,2,1,Other,New_Visitor,True,False
265.25,4.5,50.25,0.026666667,0.053333333,0.0,0.0,Dec,1,1,7,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.2,0.2,0.0,0.0,Feb,1,1,1,1,Returning_Visitor,False,False
0.0,0.0,17.681818181818183,0.036363636,0.045454545,0.0,0.0,Nov,2,10,3,1,Returning_Visitor,False,False
33.625,0.0,33.632828272727274,0.013888889,0.027742165,0.0,0.0,Mar,1,1,4,1,Returning_Visitor,False,False
307.5833333333333,0.0,83.59680058928572,0.007118644,0.022668819,0.0,0.0,Nov,2,2,1,13,Returning_Visitor,False,False
0.0,0.0,19.75,0.0,0.1,0.0,0.0,Dec,2,2,8,1,Returning_Visitor,False,False
27.652380953333335,0.0,33.98004535,0.013793103,0.025860732,0.0,0.0,Oct,3,2,1,2,Returning_Visitor,False,False
0.0,0.0,11.1875,0.0,0.05,0.0,0.0,May,2,2,1,1,Returning_Visitor,False,False
7.333333333333333,0.0,5.383333333,0.025,0.0375,0.0,0.0,Dec,Other,2,3,10,Returning_Visitor,True,False
30.17037037,0.0,27.91319444583333,0.0,0.002777778,0.0,0.0,May,2,2,4,3,New_Visitor,False,False
13.548056725,0.0,30.90616883076923,0.001449275,0.02037037,17.43149651,0.0,Dec,2,2,3,2,Returning_Visitor,False,False
0.0,0.0,67.866666675,0.0,0.021428571,0.0,0.0,Jul,3,2,1,6,Returning_Visitor,False,False
0.0,0.0,58.82954545454545,0.019047619,0.041201814,0.0,0.8,May,3,2,1,4,Returning_Visitor,False,False
73.875,29.5,69.92105263157895,0.027272727,0.031818182,14.78422174,0.0,Nov,3,2,1,13,Returning_Visitor,False,False
0.0,0.0,0.0,0.2,0.2,0.0,0.0,Jul,1,1,3,4,Returning_Visitor,True,False
10.1,0.0,22.3375,0.0,0.011111111,0.0,0.0,Oct,2,2,2,2,New_Visitor,True,False
33.333333333333336,0.0,15.9583333375,0.0,0.005,0.0,0.0,May,3,2,4,2,Returning_Visitor,False,False
8.0,0.0,15.122619048571428,0.0,0.021621622,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
0.0,0.0,19.3125,0.0,0.016666667,0.0,0.0,Nov,1,1,2,1,Returning_Visitor,False,False
24.375,0.0,90.9,0.0,0.00625,0.0,0.0,Dec,2,2,7,2,New_Visitor,False,False
16.1,0.0,17.134333335,0.0,0.009090909,0.0,0.0,Aug,2,2,1,4,New_Visitor,False,False
26.25,0.0,75.31,0.0,0.02,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
197.4,0.0,19.65542168674699,0.027380952,0.068650794,0.0,0.0,Oct,2,2,3,13,Returning_Visitor,False,False
25.416666666666668,0.0,18.85416666875,0.014285714,0.031746032,0.0,0.0,Nov,1,1,4,8,Returning_Visitor,False,False
